itemID,WeekGroup,count,count_diff1,count_diff2,count_diff3,count_diff4,count_diff5,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,cluster,simulationPrice,brand,manufacturer,customerRating,category1,category2,category3,recommendedRetailPrice
7931,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.02,122,207,4.5,4,39,7,16.74
7932,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.36,122,207,5.0,4,39,7,26.89
7933,11,,0.00020712510356255177,0.0004142502071251035,0.0,0.0,0.0,0,0,0,0,4.0,14.13,122,207,5.0,4,39,7,19.55
7934,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.08,122,207,0.0,4,39,7,19.92
7935,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.15,122,207,4.5,4,39,7,16.43
7936,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.61,109,80,0.0,4,39,7,10.21
7937,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.17,109,80,0.0,4,39,7,28.56
7938,11,,0.0022783761391880694,0.0,0.09527754763877382,0.003935376967688484,0.002071251035625518,0,0,0,0,5.0,2.85,0,186,4.3,4,39,7,6.34
7939,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18.73,126,121,0.0,4,38,7,18.52
7940,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.76,126,121,0.0,4,38,7,10.21
7941,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,80.2,0,121,0.0,4,38,7,96.12
7942,11,,0.17212096106048053,0.0033140016570008283,0.0014498757249378623,0.002692626346313173,0.003935376967688484,0,0,0,0,5.0,65.58,112,128,4.95,4,39,7,36.78
7943,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,51.5,112,128,0.0,4,39,7,28.85
7944,11,,0.0,0.0,0.0,0.0006213753106876553,0.002899751449875725,0,0,0,0,4.0,44.22,112,128,4.6,4,39,7,42.76
7945,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.99,112,128,0.0,4,39,7,19.3
7946,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,2.57,115,204,5.0,4,39,7,6.0
7947,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.72,0,213,4.5,4,39,7,13.01
7948,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.4,0,213,5.0,4,39,7,7.11
7949,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.48,0,213,4.0,4,41,7,9.98
7950,11,,0.0,0.0,0.0,0.0,0.0010356255178127587,0,0,0,0,4.0,12.62,0,213,5.0,4,39,7,11.48
7951,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1375.51,0,80,0.0,4,14,7,894.72
7952,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.68,0,216,0.0,4,39,7,6.14
7953,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47.25,109,80,0.0,4,39,7,27.46
7954,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.9,115,216,0.0,4,39,7,9.16
7955,11,,0.0010356255178127587,0.0016570008285004142,0.07808616404308202,0.1944904722452361,0.0010356255178127587,0,0,0,0,5.0,26.88,0,202,3.5,4,39,7,15.83
7956,11,,0.0004142502071251035,0.0008285004142502071,0.08554266777133389,0.18972659486329743,0.0008285004142502071,0,0,0,0,5.0,4.36,0,202,3.27,4,39,7,8.93
7957,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26.14,113,202,5.0,4,39,7,15.47
7958,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.33,127,208,0.0,4,39,7,6.84
7959,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.67,0,121,0.0,4,38,7,20.99
7960,11,,0.0016570008285004142,0.03666114333057167,0.05323115161557581,0.0022783761391880694,0.0035211267605633804,0,0,0,0,5.0,14.45,0,121,4.8,4,38,7,18.71
7961,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.96,0,121,5.0,4,38,7,26.27
7962,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.47,0,121,2.0,4,38,7,14.87
7963,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,6.9,0,121,0.0,4,38,7,9.9
7964,11,,0.0006213753106876553,0.020919635459817728,0.05778790389395195,0.0006213753106876553,0.0,0,0,0,0,4.0,10.22,0,121,0.0,4,38,7,11.88
7965,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.32,0,121,4.0,4,38,7,9.7
7966,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.84,0,121,0.0,4,38,7,7.38
7967,11,,0.0,0.0,0.0,0.0,0.0008285004142502071,0,0,0,0,4.0,4.41,0,121,0.0,4,38,7,9.0
7968,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.64,116,121,4.0,4,38,7,11.3
7969,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.22,116,121,5.0,4,38,7,10.25
7970,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,30.54,0,121,4.67,4,38,7,20.67
7971,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.93,116,121,5.0,4,38,7,7.54
7972,11,,0.0010356255178127587,0.0,0.0,0.0,0.0,0,0,0,0,4.0,10.47,116,121,5.0,4,38,7,13.39
7973,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,46.97,0,121,5.0,4,38,7,21.9
7974,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.71,113,202,5.0,4,39,7,12.97
7975,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.61,0,121,5.0,4,38,7,10.48
7976,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.28,121,153,0.0,4,42,7,14.72
7977,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,49.8,115,204,0.0,4,39,7,191.66
7978,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.17,0,121,1.5,4,38,7,4.11
7979,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.11,115,204,3.13,4,39,7,17.31
7980,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.36,115,204,4.25,4,39,7,9.95
7981,11,,0.0010356255178127587,0.0006213753106876553,0.0,0.0008285004142502071,0.0,0,0,0,0,4.0,8.29,115,204,0.0,4,39,7,17.48
7982,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17.06,126,121,0.0,4,38,7,38.74
7983,11,,0.0,0.0006213753106876553,0.0,0.050745650372825184,0.0008285004142502071,0,0,0,0,4.0,8.45,117,205,0.0,4,42,7,9.52
7984,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.52,0,100,3.0,4,41,7,14.64
7985,11,,0.03210439105219553,0.0008285004142502071,0.0006213753106876553,0.0004142502071251035,0.0006213753106876553,0,0,0,0,4.0,1.25,120,210,0.0,4,41,7,5.15
7986,11,,0.0640016570008285,0.04411764705882353,0.0010356255178127587,0.0006213753106876553,0.38835956917978454,0,0,0,0,4.0,5.63,0,208,0.0,4,41,7,7.33
7987,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,41.81,115,204,5.0,4,39,7,19.09
7988,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.76,115,204,5.0,4,39,7,16.64
7989,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.14,115,204,5.0,4,39,7,8.51
7990,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.73,0,208,0.0,4,39,7,8.02
7991,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.67,120,210,5.0,4,41,7,7.3
7992,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.96,0,121,4.67,4,38,7,9.83
7993,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.77,0,121,4.5,4,38,7,12.51
7994,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.0,115,204,3.0,4,39,7,19.94
7995,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.54,0,121,0.0,4,38,7,6.32
7996,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.4,0,121,0.0,4,38,7,9.92
7997,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.36,0,211,0.0,4,42,7,5.95
7998,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,60.37,126,121,4.0,4,38,7,30.8
7999,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.16,0,121,5.0,4,38,7,17.58
8000,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,21.04,0,201,0.0,4,39,7,10.01
8001,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.76,117,205,0.0,4,42,7,6.68
8002,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24.37,117,205,0.0,4,42,7,11.3
8003,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.4,117,205,0.0,4,42,7,4.81
8004,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.44,113,202,5.0,4,39,7,8.57
8005,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.26,0,202,0.0,4,39,7,4.0
8006,11,,0.14063794531897264,0.0,0.0014498757249378623,0.0022783761391880694,0.10169842584921292,0,0,0,0,5.0,2.09,0,70,2.25,4,14,7,4.0
8007,11,,0.0,0.0,0.0,0.0012427506213753105,0.06379453189726594,0,0,0,0,2.0,27.74,110,200,5.0,4,38,7,23.25
8008,11,,0.0,0.0,0.0,0.009113504556752278,0.0,0,0,0,0,4.0,9.91,0,100,3.67,4,14,7,17.43
8009,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.07,0,100,3.67,4,14,7,7.85
8010,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,25.54,0,100,0.0,4,14,7,27.21
8011,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.43,0,121,5.0,4,38,7,10.13
8012,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,0,121,4.0,4,38,7,6.65
8013,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47.89,118,207,0.0,4,40,7,13.27
8014,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18.62,118,207,2.67,4,40,7,11.19
8015,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.47,118,207,0.0,4,40,7,24.08
8016,11,,0.0,0.0,0.0,0.031068765534382762,0.0006213753106876553,0,0,0,0,2.0,8.32,118,207,5.0,4,40,7,9.24
8017,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.38,118,207,0.0,4,40,7,9.31
8018,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.88,118,207,0.0,4,40,7,5.84
8019,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,106.39,118,207,3.0,4,39,7,23.06
8020,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.82,118,207,0.0,4,40,7,10.19
8021,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.2,118,207,0.0,4,40,7,11.35
8022,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,11.98,118,207,4.2,4,40,7,12.65
8023,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35.96,118,207,5.0,4,40,7,16.06
8024,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,14.72,118,207,4.5,4,40,7,11.18
8025,11,,0.0,0.00020712510356255177,0.0012427506213753105,0.11495443247721623,0.0,0,0,0,0,4.0,4.05,118,207,5.0,4,40,7,9.06
8026,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.09,0,207,5.0,4,40,7,6.44
8027,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18.42,123,207,5.0,4,39,7,21.3
8028,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,39.74,123,207,0.0,4,39,7,27.6
8029,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55.08,123,207,0.0,4,39,7,35.22
8030,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.06,123,207,5.0,4,39,7,15.26
8031,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,49.36,122,207,0.0,4,39,7,29.66
8032,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.28,123,207,0.0,4,39,7,20.24
8033,11,,0.0008285004142502071,0.07311516155758077,0.03251864125932063,0.0012427506213753105,0.0004142502071251035,0,0,0,0,5.0,3.58,116,121,4.0,4,38,7,11.32
8034,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.57,0,121,5.0,4,38,7,12.84
8035,11,,0.0,0.00020712510356255177,0.0008285004142502071,0.003935376967688484,0.0010356255178127587,0,0,0,0,4.0,16.57,113,202,0.0,4,39,7,13.41
8036,11,,0.0,0.0010356255178127587,0.03251864125932063,0.04204639602319801,0.0,0,0,0,0,4.0,7.96,113,202,5.0,4,39,7,10.57
8037,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25.49,113,202,1.5,4,39,7,15.48
8038,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.1,113,202,5.0,4,39,7,9.88
8039,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.72,0,202,5.0,4,39,7,5.35
8040,11,,0.0035211267605633804,0.0022783761391880694,0.007870753935376968,0.24999999999999997,0.0051781275890637945,0,0,0,0,5.0,21.87,0,202,5.0,4,39,7,10.4
8041,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.73,0,202,0.0,4,39,7,5.16
8042,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.36,0,202,0.0,4,39,7,6.76
8043,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.26,0,202,5.0,4,39,7,14.28
8044,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.81,115,216,4.0,4,39,7,4.11
8045,11,,0.0012427506213753105,0.001864125932062966,0.0,0.0,0.0,0,0,0,0,4.0,24.01,115,216,4.25,4,39,7,11.68
8046,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,176.79,115,204,0.0,4,39,7,116.85
8047,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.29,0,91,5.0,4,14,7,7.48
8048,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.43,116,121,4.67,4,38,7,11.46
8049,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.99,116,121,5.0,4,38,7,16.65
8050,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.45,116,121,0.0,4,38,7,19.7
8051,11,,0.004142502071251036,0.0014498757249378623,0.0010356255178127587,0.05613090306545153,0.0016570008285004142,0,0,0,0,4.0,22.65,0,121,4.64,4,38,7,13.71
8052,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.58,0,121,0.0,4,38,7,9.98
8053,11,,0.00020712510356255177,0.0012427506213753105,0.03148301574150787,0.11329743164871582,0.0022783761391880694,0,0,0,0,4.0,8.2,0,121,4.8,4,38,7,10.25
8054,11,,0.0006213753106876553,0.0008285004142502071,0.0006213753106876553,0.0035211267605633804,0.002071251035625518,0,0,0,0,5.0,23.25,0,121,0.0,4,38,7,13.62
8055,11,,0.0,0.0,0.0,0.0,0.00020712510356255177,0,0,0,0,4.0,6.05,0,121,3.17,4,38,7,13.42
8056,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.24,0,213,5.0,4,39,7,3.48
8057,11,,0.0004142502071251035,0.021955260977630488,0.0,0.0,0.0,0,0,0,0,4.0,6.1,0,213,5.0,4,39,7,5.6
8058,11,,0.0004142502071251035,0.0,0.0,0.0,0.0,0,0,0,0,4.0,10.47,0,213,0.0,4,39,7,12.65
8059,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.69,118,207,4.5,4,40,7,13.36
8060,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,42.67,0,207,0.0,4,40,7,14.75
8061,11,,0.0,0.0,0.0,0.005799502899751449,0.002899751449875725,0,0,0,0,5.0,22.65,112,128,4.57,4,39,7,22.88
8062,11,,0.0010356255178127587,0.008492129246064623,0.0014498757249378623,0.20816072908036454,0.0,0,0,0,0,5.0,48.04,112,128,5.0,4,39,7,29.45
8063,11,,0.0014498757249378623,0.0016570008285004142,0.0004142502071251035,0.041632145816072906,0.0010356255178127587,0,0,0,0,5.0,2.76,112,128,5.0,4,39,7,9.63
8064,11,,0.0014498757249378623,0.005385252692626346,0.0024855012427506215,0.243993371996686,0.00020712510356255177,0,0,0,0,4.0,2.1,112,128,5.0,4,39,7,10.35
8065,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,33.94,112,128,5.0,4,39,7,26.08
8066,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.04,112,128,5.0,4,39,7,12.51
8067,11,,0.17937033968516983,0.0010356255178127587,0.0031068765534382767,0.0033140016570008283,0.002071251035625518,0,0,0,0,5.0,1.77,112,128,4.92,4,39,7,10.55
8068,11,,0.0016570008285004142,0.004349627174813587,0.0022783761391880694,0.0024855012427506215,0.08678541839270919,0,0,0,0,5.0,1.7,120,210,5.0,4,41,7,4.74
8069,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.15,111,201,5.0,4,39,7,5.31
8070,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.35,111,201,5.0,4,39,7,12.02
8071,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,28.02,111,201,5.0,4,39,7,16.3
8072,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,57.04,111,201,5.0,4,39,7,17.85
8073,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.71,0,209,0.0,4,42,7,10.79
8074,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.39,0,61,5.0,4,40,7,3.35
8075,11,,0.0,0.0,0.0,0.0,0.0006213753106876553,0,0,0,0,4.0,2.12,0,186,5.0,4,39,7,6.21
8076,11,,0.0,0.0033140016570008283,0.0,0.0,0.0,0,0,0,0,4.0,10.05,0,61,4.67,4,14,7,8.69
8077,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.78,0,100,3.0,4,14,7,9.8
8078,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.16,115,204,0.0,4,39,7,13.11
8079,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.27,115,204,4.0,4,39,7,9.68
8080,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22.36,115,204,0.0,4,39,7,6.99
8081,11,,0.0004142502071251035,0.04204639602319801,0.0014498757249378623,0.0014498757249378623,0.0008285004142502071,0,0,0,0,4.0,3.26,117,205,0.0,4,42,7,7.61
8082,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.49,0,205,5.0,4,39,7,13.56
8083,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,36.93,117,205,5.0,4,42,7,15.48
8084,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.08,117,208,0.0,4,39,7,18.96
8085,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.44,117,205,4.33,4,42,7,7.43
8086,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,105.24,0,70,1.0,4,14,7,51.87
8087,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.56,0,121,4.83,4,38,7,12.66
8088,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17.35,0,121,4.67,4,38,7,19.09
8089,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54.69,0,121,4.2,4,38,7,27.97
8090,11,,0.0,0.0,0.006835128417564208,0.0,0.0,0,0,0,0,4.0,3.22,110,200,5.0,4,38,7,9.6
8091,11,,0.0,0.0,0.0022783761391880694,0.0008285004142502071,0.0,0,0,0,0,2.0,6.86,110,200,5.0,4,38,7,10.95
8092,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.61,123,207,5.0,4,39,7,27.29
8093,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.48,123,207,5.0,4,39,7,19.94
8094,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,50.38,123,207,5.0,4,39,7,43.19
8095,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,124.46,123,207,1.5,4,39,7,58.39
8096,11,,0.0,0.0,0.0,0.0,0.002071251035625518,0,0,0,0,4.0,34.62,0,213,5.0,4,39,7,8.67
8097,11,,0.0006213753106876553,0.0008285004142502071,0.0051781275890637945,0.19014084507042253,0.0,0,0,0,0,5.0,19.95,128,217,4.17,4,14,7,25.48
8098,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,21.11,112,128,5.0,4,39,7,21.89
8099,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.77,0,213,5.0,4,39,7,6.93
8100,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.97,0,213,0.0,4,39,7,13.07
8101,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.6,0,213,0.0,4,39,7,10.84
8102,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.66,115,216,0.0,4,39,7,15.09
8103,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.69,115,216,0.0,4,39,7,14.06
8104,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.49,115,216,0.0,4,39,7,11.61
8105,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.6,115,216,0.0,4,39,7,9.68
8106,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.3,112,128,5.0,4,39,7,13.17
8107,11,,0.0016570008285004142,0.0008285004142502071,0.0012427506213753105,0.0,0.0,0,0,0,0,4.0,25.24,111,100,5.0,4,41,7,21.84
8108,11,,0.0,0.0,0.0,0.0004142502071251035,0.0,0,0,0,0,4.0,4.91,0,100,3.0,4,14,7,8.12
8109,11,,0.0,0.0,0.0,0.0022783761391880694,0.0004142502071251035,0,0,0,0,4.0,18.0,0,100,0.0,4,14,7,14.06
8110,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,37.86,0,121,5.0,4,38,7,28.63
8111,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.01,117,205,0.0,4,42,7,9.17
8112,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,9.58,117,205,0.0,4,42,7,11.07
8113,11,,0.0012427506213753105,0.11661143330571665,0.0014498757249378623,0.07270091135045567,0.0004142502071251035,0,0,0,0,5.0,2.26,117,205,5.0,4,42,7,6.1
8114,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.85,0,121,3.75,4,38,7,21.46
8115,11,,0.0008285004142502071,0.21644573322286662,0.0,0.0,0.0,0,0,0,0,4.0,1.62,116,121,5.0,4,38,7,7.02
8116,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.51,116,121,5.0,4,38,7,12.14
8117,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,2.14,116,121,3.5,4,38,7,6.6
8118,11,,0.03728251864125932,0.014705882352941176,0.0,0.007870753935376968,0.058616404308202155,0,0,0,0,4.0,9.09,0,70,3.67,4,14,7,12.24
8119,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.58,120,208,1.0,4,40,7,16.12
8120,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.0,113,202,5.0,4,41,7,5.78
8121,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.46,113,202,2.0,4,39,7,6.5
8122,11,,0.00020712510356255177,0.002071251035625518,0.14747307373653687,0.004349627174813587,0.00020712510356255177,0,0,0,0,4.0,2.36,113,202,0.0,4,39,7,5.52
8123,11,,0.0,0.005385252692626346,0.0010356255178127587,0.08015741507870754,0.0006213753106876553,0,0,0,0,4.0,6.76,113,202,3.5,4,39,7,8.46
8124,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.35,116,121,5.0,4,38,7,7.52
8125,11,,0.0,0.0,0.0,0.00020712510356255177,0.027754763877381936,0,0,0,0,2.0,1.35,120,210,5.0,4,41,7,6.32
8126,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.19,118,207,5.0,4,40,7,11.61
8127,11,,0.0004142502071251035,0.006835128417564208,0.0006213753106876553,0.00020712510356255177,0.0010356255178127587,0,0,0,0,4.0,10.72,118,207,5.0,4,40,7,14.95
8128,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.74,118,207,5.0,4,40,7,10.13
8129,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.74,118,207,5.0,4,40,7,11.83
8130,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,39.8,118,207,0.0,4,40,7,22.58
8131,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.08,118,207,5.0,4,40,7,6.93
8132,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.12,118,207,0.0,4,40,7,10.58
8133,11,,0.0,0.0004142502071251035,0.0,0.0,0.0,0,0,0,0,2.0,18.47,118,207,5.0,4,40,7,23.59
8134,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,27.48,118,207,5.0,4,40,7,23.88
8135,11,,0.00020712510356255177,0.07352941176470588,0.0,0.0,0.0,0,0,0,0,4.0,45.78,118,207,5.0,4,40,7,28.91
8136,11,,0.0014498757249378623,0.1048053024026512,0.0004142502071251035,0.0,0.0,0,0,0,0,4.0,24.3,118,207,4.5,4,39,7,34.71
8137,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,4.77,118,207,5.0,4,39,7,6.93
8138,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.35,118,207,2.33,4,40,7,12.56
8139,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32.69,118,207,2.0,4,40,7,27.64
8140,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35.06,118,207,5.0,4,40,7,26.47
8141,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.51,118,207,5.0,4,39,7,24.74
8142,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.54,118,207,3.0,4,40,7,15.12
8143,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.01,0,207,5.0,4,39,7,7.33
8144,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35.54,118,207,5.0,4,40,7,20.02
