itemID|brand|manufacturer|customerRating|category1|category2|category3|recommendedRetailPrice|minSalesPrice|maxSalesPrice|meanSalesPrice|minSalesPriceCounts|maxSalesPriceCounts|unitsSold|revenue|relRevenue|dateFirstSell|dateLastSell|soldDaily|soldWeekly|soldMonthly|recentlySold
8175|115|204|5.0|4|20|30|7.82|8.49|8.49|8.490000000000007|162.0|162.0|162.0|1375.38|1.890128353518261e-05|2018-01-04|2018-04-24|0.10810810810810811|0.5294117647058824|1.0|39.0
8176|110|200|5.0|4|19|29|12.7|4.47|4.47|4.47|42.0|42.0|42.0|187.73999999999998|2.580033860384172e-06|2018-01-13|2018-04-19|0.13402061855670103|0.6666666666666666|1.0|44.0
8177|110|200|5.0|4|19|29|28.69|44.74|44.74|44.74|25.0|25.0|25.0|1118.5|1.5371086997122067e-05|2018-01-05|2018-04-09|0.18947368421052632|0.6666666666666666|1.0|54.0
8178|110|200|4.4|4|19|29|16.21|5.07|8.07|7.845936507936507|12.0|353.0|394.0|3099.01|4.25884240634343e-05|2018-01-15|2018-05-31|0.22627737226277372|0.75|1.0|2.0
8179|110|200|4.0|4|19|29|26.28|25.21|37.85|37.04763513513539|2.0|508.0|561.0|20841.32|0.0002864137173490032|2018-01-15|2018-05-27|0.15789473684210525|0.5789473684210527|0.8|6.0
8180|110|200|0.0|4|19|29|30.44|40.02|58.81|58.36128358208961|8.0|403.0|411.0|24020.59|0.00033010512169173034|2018-02-15|2018-04-26|0.14084507042253522|0.45454545454545453|1.0|37.0
8181|129|80|4.0|4|23|33|47.92|22.02|27.09|25.985085937500184|29.0|711.0|1617.0|42025.4|0.0005775378448715724|2018-01-02|2018-06-01|0.3443708609271523|0.9090909090909091|1.0|1.0
8182|129|80|3.0|4|23|33|46.25|54.69|70.12|65.45997533908823|30.0|307.0|1142.0|75014.23|0.0010308898125633652|2018-01-02|2018-06-01|0.271523178807947|0.9090909090909091|1.0|1.0
8183|116|121|5.0|4|19|29|14.7|13.76|14.42|14.336190476190465|9.0|70.0|79.0|1133.24|1.55736527748043e-05|2018-04-10|2018-05-30|0.19607843137254902|0.75|1.0|3.0
8184|123|207|5.0|4|20|30|36.0|30.32|69.56|51.07670520231201|2.0|8.0|466.0|23822.86|0.0003273877993565127|2018-01-02|2018-04-18|0.14953271028037382|0.6875|1.0|45.0
8185|123|207|5.0|4|20|30|17.91|4.57|15.74|10.142451612903319|6.0|1.0|1337.0|13555.480000000001|0.00018628740488846514|2018-01-02|2018-05-21|0.12857142857142856|0.5238095238095238|1.0|12.0
8186|123|207|5.0|4|20|30|20.12|24.37|36.67|25.860909090909086|31.0|4.0|35.0|902.1500000000001|1.2397877634737304e-05|2018-01-09|2018-05-08|0.06666666666666667|0.3888888888888889|0.8|25.0
8187|123|207|5.0|4|20|30|17.4|2.14|7.93|6.247105263157888|1.0|1.0|321.0|2007.01|2.7581515703257898e-05|2018-03-08|2018-04-03|0.2222222222222222|0.8|1.0|60.0
8188|116|121|5.0|4|19|29|11.32|5.22|5.66|5.231139240506269|826.0|19.0|845.0|4419.259999999999|6.073207860786916e-05|2018-04-14|2018-05-26|0.32558139534883723|1.0|1.0|7.0
8189|116|121|0.0|4|19|29|14.16||||||||||||||
8190|0|121|4.5|4|19|29|8.51|2.84|2.84|2.840000000000002|1389.0|1389.0|1389.0|3944.7599999999998|5.4211219618030616e-05|2018-01-11|2018-05-30|0.19285714285714287|0.7142857142857143|1.0|3.0
8191|116|121|4.0|4|19|29|15.79|14.17|14.17|14.170000000000066|1679.0|1679.0|1679.0|23791.43|0.00032695586975050505|2018-03-23|2018-05-25|0.234375|1.0|1.0|8.0
8192|116|121|3.0|4|19|29|20.26|29.92|32.44|30.04165517241344|953.0|52.0|1005.0|30200.640000000003|0.00041503501547497955|2018-01-01|2018-05-27|0.2789115646258503|0.7142857142857143|1.0|6.0
8193|129|80|1.0|4|20|30|26.7|13.32|13.32|13.319999999999869|1100.0|1100.0|1100.0|14652.0|0.0002013564297557734|2018-01-07|2018-05-21|0.2|0.7619047619047619|1.0|12.0
8194|129|80|2.5|4|20|30|26.8|11.04|13.8|13.054465116279093|4.0|152.0|249.0|3260.55|4.480840206389482e-05|2018-04-22|2018-05-31|0.125|0.5714285714285714|1.0|2.0
8195|116|121|0.0|4|19|29|25.06|38.14|51.86|43.12911450381615|337.0|206.0|1637.0|70415.44|0.0009676905267596148|2018-01-22|2018-05-31|0.18461538461538463|0.5789473684210527|0.8|2.0
8196|116|121|0.0|4|19|29|16.42|26.28|33.89|33.83698555956653|1.0|694.0|705.0|23860.46|0.00032790452074327333|2018-01-01|2018-05-03|0.2764227642276423|0.8333333333333334|1.0|30.0
8197|116|121|5.0|4|19|29|6.43|1.56|2.19|2.0488983050847502|3.0|339.0|654.0|1330.78|1.8288364017908005e-05|2018-01-01|2018-03-16|0.28|1.0|1.0|78.0
8198|0|202|0.0|4|20|30|7.35|2.57|2.57|2.569999999999996|73.0|73.0|73.0|187.60999999999999|2.5782473236746274e-06|2018-01-11|2018-04-22|0.0784313725490196|0.5333333333333333|1.0|41.0
8199|0|202|5.0|4|20|30|15.09|25.61|28.83|27.27000000000061|244.0|352.0|1289.0|35149.58|0.00048304626919293866|2018-01-01|2018-06-01|0.42105263157894735|0.8636363636363636|1.0|1.0
8200|113|202|5.0|4|22|32|12.37|21.21|21.21|21.210000000000026|98.0|98.0|98.0|2078.58|2.8565072874812682e-05|2018-01-01|2018-05-16|0.08823529411764706|0.4|0.6|17.0
8201|113|202|5.0|4|20|30|6.5|3.08|4.24|4.236578737010265|1.0|1529.0|1543.0|6536.09|8.982280555299023e-05|2018-01-12|2018-05-28|0.22627737226277372|0.8571428571428571|1.0|5.0
8202|113|202|0.0|4|18|28|9.88|12.18|12.18|12.18000000000014|1128.0|1128.0|1128.0|13739.039999999999|0.00018880999472234238|2018-01-05|2018-05-05|0.2644628099173554|0.8888888888888888|1.0|28.0
8203|111|201|5.0|4|20|30|8.83|14.46|14.46|14.460000000000031|515.0|515.0|515.0|7446.900000000001|0.00010233969401776337|2018-05-24|2018-06-01|0.6666666666666666|1.0|1.0|1.0
8204|111|201|0.0|4|20|30|5.02|4.85|4.85|4.85000000000001|179.0|179.0|179.0|868.15|1.1930629572240968e-05|2018-05-24|2018-05-25|1.0|1.0|1.0|8.0
8205|0|100|5.0|4|18|28|4.69|2.17|2.79|2.5048211243611385|450.0|555.0|1005.0|2524.95|3.4699352805885886e-05|2018-01-08|2018-05-31|0.09027777777777778|0.42857142857142855|1.0|2.0
8206|116|121|5.0|4|19|29|9.09|2.93|2.93|2.93|5.0|5.0|5.0|14.65|2.0132894457562654e-07|2018-01-06|2018-05-23|0.028985507246376812|0.19047619047619047|0.4|10.0
8207|116|121|0.0|4|19|29|8.83||||||||||||||
8208|0|121|5.0|4|19|29|7.9|3.89|3.89|3.8899999999999957|61.0|61.0|61.0|237.29000000000002|3.2609791985222135e-06|2018-01-03|2018-02-26|0.2909090909090909|0.7777777777777778|1.0|96.0
8209|0|121|2.0|4|19|29|10.71|14.99|14.99|14.990000000000006|61.0|61.0|61.0|914.39|1.2566086937235983e-05|2018-01-07|2018-03-09|0.16129032258064516|0.8|1.0|85.0
8210|0|121|4.5|4|19|29|6.7|2.67|2.67|2.6699999999999964|90.0|90.0|90.0|240.29999999999998|3.302344394643212e-06|2018-01-10|2018-03-09|0.1864406779661017|0.8888888888888888|1.0|85.0
8211|117|208|0.0|4|20|30|29.35|52.7|52.7|52.70000000000002|51.0|51.0|51.0|2687.7000000000003|3.693595934033526e-05|2018-05-08|2018-05-08|1.0|1.0|1.0|25.0
8212|117|208|3.5|4|20|30|17.71|9.1|14.03|12.237272727272682|63.0|102.0|165.0|2004.36|2.754509783956333e-05|2018-01-25|2018-05-31|0.03937007874015748|0.2631578947368421|0.6|2.0
8213|112|128|4.6|4|20|30|14.76|2.86|3.31|3.3077526753864004|1.0|1229.0|1239.0|4099.02|5.633115156275664e-05|2018-01-07|2018-06-01|0.08904109589041095|0.4090909090909091|0.8333333333333334|1.0
8214|112|128|0.0|4|20|30|28.85|35.31|42.38|41.105938511326954|1.0|531.0|875.0|36025.850000000006|0.0004950884885965759|2018-01-02|2018-05-29|0.20945945945945946|0.8181818181818182|1.0|4.0
8215|112|128|3.2|4|20|30|10.75|1.85|2.51|2.50806722689078|1.0|1459.0|1464.0|3672.64|5.047158600725113e-05|2018-01-05|2018-06-01|0.16891891891891891|0.7272727272727273|1.0|1.0
8216|0|121|4.0|4|19|29|11.3|23.11|26.03|25.938749999999985|2.0|53.0|55.0|1425.8100000000002|1.9594322352585264e-05|2018-01-05|2018-01-30|0.15384615384615385|0.8|1.0|123.0
8217|116|121|5.0|4|19|29|8.33|4.05|8.54|7.537212389380479|2.0|9.0|556.0|4157.79|5.7138803581371625e-05|2018-02-01|2018-04-11|0.37142857142857144|0.9090909090909091|1.0|52.0
8218|0|121|5.0|4|19|29|18.39|14.24|14.24|14.24|5.0|5.0|5.0|71.2|9.784724132276185e-07|2018-01-02|2018-01-20|0.21052631578947367|1.0|1.0|133.0
8219|0|186|5.0|4|20|30|7.3|2.71|3.88|3.0879259259258385|1.0|210.0|2105.0|6488.64|8.917071965400638e-05|2018-01-07|2018-05-24|0.4927536231884058|0.9523809523809523|1.0|9.0
8220|0|186|0.0|4|20|30|13.08|11.08|15.38|12.164444444444444|4.0|3.0|12.0|147.34|2.02483322141794e-06|2018-01-01|2018-02-22|0.1320754716981132|0.625|1.0|100.0
8221|0|186|4.33|4|20|30|12.48|10.29|11.4|11.353156606851355|2.0|1664.0|1782.0|20210.500000000004|0.00027774461667888744|2018-01-02|2018-04-29|0.288135593220339|0.8823529411764706|1.0|34.0
8222|116|121|5.0|4|19|29|18.76|26.13|32.7|30.900880195599104|434.0|1238.0|1672.0|51823.020000000004|0.0007121825202267294|2018-01-29|2018-05-27|0.35294117647058826|0.9411764705882353|1.0|6.0
8223|116|121|5.0|4|19|29|11.61|4.63|6.19|5.893416309012825|14.0|1015.0|1619.0|9538.810000000001|0.00013108795561825478|2018-01-29|2018-05-29|0.34710743801652894|0.7222222222222222|0.8|4.0
8224|0|121|4.17|4|19|29|11.8|3.26|3.47|3.2798648648648623|175.0|16.0|191.0|626.02|8.603136237763394e-06|2018-01-09|2018-03-28|0.189873417721519|0.75|1.0|66.0
8225|0|121|5.0|4|19|29|7.03|3.4|5.37|4.219690107270571|404.0|405.0|1316.0|5520.68|7.58684421665372e-05|2018-01-10|2018-03-09|0.13559322033898305|0.6666666666666666|1.0|85.0
8226|0|121|0.0|4|19|29|8.91|5.76|7.88|5.763498349835069|865.0|1.0|866.0|4990.28|6.857937239159438e-05|2018-01-09|2018-05-24|0.18382352941176472|0.75|1.0|9.0
8227|117|208|0.0|4|23|33|6.93|3.39|3.39|3.39|2.0|2.0|2.0|6.78|9.31747606977985e-08|2018-01-13|2018-05-03|0.018018018018018018|0.11764705882352941|0.4|30.0
8228|117|208|0.0|4|23|33|6.24|2.48|2.48|2.48|5.0|5.0|5.0|12.4|1.7040811691042793e-07|2018-01-13|2018-01-28|0.1875|1.0|1.0|125.0
8229|117|208|0.0|4|23|33|13.19||||||||||||||
8230|117|208|0.0|4|23|33|9.05||||||||||||||
8231|117|208|0.0|4|23|33|5.78|1.62|1.62|1.62|4.0|4.0|4.0|6.48|8.905198367577202e-08|2018-04-11|2018-04-22|0.25|1.0|1.0|41.0
8232|117|208|0.0|4|23|33|12.26|13.01|13.01|13.01|2.0|2.0|2.0|26.02|3.575821937104302e-07|2018-01-13|2018-05-08|0.017241379310344827|0.1111111111111111|0.4|25.0
8233|117|208|0.0|4|23|33|16.9|29.0|29.0|29.0|5.0|5.0|5.0|145.0|1.992675560646133e-06|2018-05-08|2018-05-24|0.11764705882352941|0.6666666666666666|1.0|9.0
8234|117|208|0.0|4|23|33|11.01|9.17|11.23|11.172777777777782|2.0|42.0|44.0|490.0|6.733869135976587e-06|2018-04-25|2018-05-29|0.08571428571428572|0.5|1.0|4.0
8235|117|208|0.0|4|23|33|11.93|21.43|21.43|21.430000000000007|150.0|150.0|150.0|3214.5|4.4175555791013754e-05|2018-01-23|2018-04-27|0.06315789473684211|0.35714285714285715|0.75|36.0
8236|117|208|0.0|4|23|33|13.86||||||||||||||
8237|117|208|0.0|4|23|33|10.0|10.2|10.2|10.200000000000008|107.0|107.0|107.0|1091.3999999999999|1.499866280613234e-05|2018-04-23|2018-05-22|0.2|0.6|1.0|11.0
8238|117|208|0.0|4|23|33|13.2|9.1|9.1|9.1|2.0|2.0|2.0|18.2|2.5011513933627326e-07|2018-01-13|2018-02-11|0.06666666666666667|0.4|1.0|111.0
8239|117|208|0.0|4|23|33|13.3|19.8|19.8|19.799999999999976|177.0|177.0|177.0|3504.6|4.816228117131336e-05|2018-01-03|2018-05-29|0.10204081632653061|0.5909090909090909|0.8|4.0
8240|117|208|0.0|4|23|33|8.77|3.11|4.05|3.6666990291262214|93.0|100.0|193.0|694.23|9.540518306671482e-06|2018-05-08|2018-05-31|0.16666666666666666|0.75|1.0|2.0
8241|117|208|0.0|4|23|33|17.33|25.77|25.77|25.77|3.0|3.0|3.0|77.31|1.0624396385762244e-06|2018-01-28|2018-01-29|1.0|1.0|1.0|124.0
8242|117|208|0.0|4|23|33|17.49|26.49|26.49|26.490000000000006|38.0|38.0|38.0|1006.6199999999999|1.3833566019707656e-05|2018-01-02|2018-04-22|0.05405405405405406|0.3125|1.0|41.0
8243|117|208|0.0|4|23|33|5.67|2.8|2.8|2.8|1.0|1.0|1.0|2.8|3.84792522055805e-08|2018-05-08|2018-05-08|1.0|1.0|1.0|25.0
8244|117|208|0.0|4|23|33|14.64|22.15|22.15|22.150000000000045|140.0|140.0|140.0|3101.0|4.26157718176804e-05|2018-01-04|2018-05-23|0.16428571428571428|0.6190476190476191|1.0|10.0
8245|117|208|0.0|4|23|33|6.84|1.47|1.92|1.9137500000000007|1.0|101.0|102.0|195.39|2.6851646744458478e-06|2018-04-28|2018-05-28|0.0967741935483871|0.5|1.0|5.0
8246|117|208|0.0|4|23|33|7.3|2.97|2.97|2.9699999999999536|1794.0|1794.0|1794.0|5328.18|7.322299357740354e-05|2018-01-05|2018-05-22|0.2826086956521739|0.8571428571428571|1.0|11.0
8247|115|204|0.0|4|20|30|4.07|2.26|2.26|2.2599999999999922|1100.0|1100.0|1100.0|2485.9999999999995|3.416407892252611e-05|2018-01-09|2018-05-24|0.13970588235294118|0.65|1.0|9.0
8248|116|121|0.0|4|19|29|12.64|10.81|15.91|13.364078549849006|498.0|2.0|2130.0|28410.160000000003|0.00039042918280031967|2018-02-02|2018-05-20|0.16666666666666666|0.4375|0.75|13.0
8249|120|208|0.0|4|22|32|16.85|18.93|26.08|23.029271523179332|657.0|872.0|1542.0|35486.869999999995|0.00048768150739880294|2018-01-31|2018-05-28|0.16101694915254236|0.5555555555555556|1.0|5.0
8250|120|208|0.0|4|22|32|5.05|1.32|1.32|1.3199999999999943|744.0|744.0|744.0|982.08|1.3496322859305892e-05|2018-01-31|2018-05-30|0.06666666666666667|0.2777777777777778|0.8|3.0
8251|0|186|0.0|4|22|32|2.7|0.92|1.15|1.1489686098654748|1.0|297.0|298.0|342.46999999999997|4.706424822444697e-06|2018-01-14|2018-02-10|0.32142857142857145|1.0|1.0|112.0
8252|0|121|5.0|4|19|29|8.38|2.72|3.0|2.753442622950841|522.0|77.0|599.0|1650.8400000000001|2.2686817396807327e-05|2018-01-15|2018-05-28|0.26865671641791045|0.85|1.0|5.0
8253|116|121|4.0|4|19|29|11.48|9.1|9.8|9.780337078651655|5.0|239.0|244.0|2387.7000000000003|3.281318231830878e-05|2018-01-03|2018-05-25|0.08391608391608392|0.38095238095238093|0.8|8.0
8254|130|121|4.75|4|19|29|10.96|4.86|8.54|7.602287769784278|5.0|43.0|2042.0|15526.33|0.0002133719885346681|2018-01-03|2018-05-31|0.2953020134228188|0.8181818181818182|1.0|2.0
8255|0|121|2.0|4|19|29|14.85|23.28|33.42|30.485364705882336|6.0|316.0|564.0|17152.120000000003|0.00023571455405013624|2018-03-09|2018-05-30|0.20481927710843373|0.6923076923076923|1.0|3.0
8256|0|121|5.0|4|19|29|16.0|14.3|24.6|24.00984455958558|10.0|761.0|997.0|23964.800000000003|0.0003293384225915342|2018-01-05|2018-05-28|0.16666666666666666|0.6818181818181818|1.0|5.0
8257|0|121|5.0|4|19|29|17.29|21.43|23.83|23.800247933884243|4.0|338.0|342.0|8140.259999999999|0.00011186825627107097|2018-01-09|2018-05-29|0.10638297872340426|0.5714285714285714|1.0|4.0
8258|0|121|0.0|4|19|29|7.48|1.93|2.52|2.2670937500000417|32.0|154.0|805.0|1814.1|2.4930432652194135e-05|2018-01-07|2018-05-31|0.2620689655172414|0.9090909090909091|1.0|2.0
8259|126|121|5.0|4|19|29|19.24|10.61|10.61|10.61000000000001|65.0|65.0|65.0|689.65|9.477577244135212e-06|2018-01-06|2018-02-25|0.19607843137254902|0.75|1.0|97.0
8260|126|121|0.0|4|19|29|17.17|7.98|8.82|8.534400000000014|71.0|162.0|233.0|1995.42|2.7422239084306944e-05|2018-01-08|2018-04-11|0.13829787234042554|0.7142857142857143|1.0|52.0
8261|126|121|0.0|4|19|29|18.31|11.6|12.38|11.888661417322949|378.0|230.0|608.0|7232.200000000001|9.938915992899975e-05|2018-01-05|2018-05-03|0.18487394957983194|0.6666666666666666|1.0|30.0
8262|126|121|0.0|4|19|29|22.67|17.36|19.3|18.65854838709679|101.0|205.0|306.0|5709.86|7.846826535662709e-05|2018-01-03|2018-05-29|0.11564625850340136|0.5|1.0|4.0
8263|126|121|1.0|4|19|29|19.69|12.65|14.56|14.08511111111111|15.0|57.0|100.0|1409.43|1.9369218727182617e-05|2018-01-23|2018-05-27|0.104|0.5|1.0|6.0
8264|126|121|4.5|4|19|29|19.69|12.03|14.56|14.394999999999989|1.0|170.0|222.0|3197.15|4.393712185323989e-05|2018-01-05|2018-06-01|0.07432432432432433|0.4090909090909091|0.8333333333333334|1.0
8265|126|121|0.0|4|19|29|24.04|24.19|26.5|25.970992366412226|32.0|107.0|139.0|3609.58|4.960497827722116e-05|2018-01-08|2018-05-06|0.10084033613445378|0.6470588235294118|1.0|27.0
8266|0|121|4.5|4|19|29|23.45|53.74|58.23|56.747264492753246|57.0|269.0|618.0|35073.21|0.0004819967475890314|2018-01-15|2018-05-27|0.15789473684210525|0.7894736842105263|1.0|6.0
8267|0|121|0.0|4|19|29|9.22|3.29|3.29|3.2900000000000014|57.0|57.0|57.0|187.53|2.577147916468754e-06|2018-01-20|2018-04-10|0.12345679012345678|0.5384615384615384|1.0|53.0
8268|0|121|5.0|4|19|29|17.94|13.71|15.61|15.153045977011132|146.0|505.0|1186.0|17972.129999999997|0.0002469836153362426|2018-01-08|2018-04-25|0.2222222222222222|0.75|1.0|38.0
8269|0|121|0.0|4|19|29|12.4|7.54|8.02|7.560000000000002|48.0|2.0|50.0|377.96000000000004|5.194149344150431e-06|2018-01-03|2018-03-21|0.10256410256410256|0.4166666666666667|1.0|73.0
8270|0|121|3.0|4|19|29|16.54|17.89|17.89|17.89000000000013|520.0|520.0|520.0|9302.800000000001|0.00012784456693502654|2018-01-06|2018-05-25|0.12857142857142856|0.5714285714285714|1.0|8.0
8271|0|121|0.0|4|19|29|8.63|7.21|8.94|8.046674107142794|42.0|1.0|646.0|5208.119999999999|7.157305821318853e-05|2018-01-01|2018-05-15|0.34814814814814815|0.95|1.0|18.0
8272|0|121|4.33|4|19|29|10.59|11.79|16.68|15.663852313167304|11.0|670.0|1582.0|24811.28|0.00034097125023688403|2018-01-16|2018-06-01|0.4306569343065693|0.95|1.0|1.0
8273|0|121|5.0|4|19|29|9.45|12.3|16.98|16.652536443148588|29.0|420.0|449.0|7488.3|0.00010290863724680303|2018-01-03|2018-04-25|0.2920353982300885|0.9411764705882353|1.0|38.0
8274|116|121|4.0|4|19|29|6.85|4.06|4.06|4.060000000000001|71.0|71.0|71.0|288.26|3.961439014564512e-06|2018-01-02|2018-02-12|0.30952380952380953|1.0|1.0|110.0
8275|0|121|4.0|4|19|29|16.64|14.81|27.7|26.4800689655174|1.0|441.0|628.0|16744.399999999998|0.00023011142522540073|2018-02-03|2018-04-19|0.2631578947368421|0.75|1.0|44.0
8276|116|121|2.33|4|19|29|16.51|16.78|24.95|22.987725856698003|6.0|66.0|854.0|19608.61|0.00026947308913959566|2018-01-07|2018-05-28|0.2605633802816901|0.8636363636363636|1.0|5.0
8277|0|213|5.0|4|20|30|8.9|3.39|3.65|3.644558139534905|9.0|558.0|567.0|2067.21|2.840881962567788e-05|2018-01-10|2018-05-23|0.1865671641791045|0.75|1.0|10.0
8278|0|213|5.0|4|20|30|5.38|3.28|3.28|3.279999999999977|778.0|778.0|778.0|2551.8399999999997|3.506889105296019e-05|2018-01-15|2018-06-01|0.30434782608695654|1.0|1.0|1.0
8279|0|213|5.0|4|20|30|14.46|10.71|14.52|14.138353909465039|2.0|219.0|326.0|4608.3|6.33299778353488e-05|2018-01-15|2018-06-01|0.18115942028985507|0.6|1.0|1.0
8280|0|213|5.0|4|20|30|6.69|5.56|8.12|7.8324958949094965|1.0|1257.0|1840.0|14392.239999999998|0.00019778665455830137|2018-01-08|2018-05-22|0.1925925925925926|0.8|1.0|11.0
8281|0|213|5.0|4|20|30|10.15|4.24|5.02|4.986984126984116|11.0|260.0|271.0|1351.84|1.8577782964854266e-05|2018-03-19|2018-05-23|0.19696969696969696|0.6|1.0|10.0
8282|0|213|0.0|4|20|30|12.51|9.4|10.13|9.810421052631533|324.0|420.0|745.0|7309.9400000000005|0.00010045750888130755|2018-01-11|2018-05-27|0.145985401459854|0.65|1.0|6.0
8283|0|121|1.0|4|19|29|12.46|24.42|24.42|24.419999999999995|37.0|37.0|37.0|903.5400000000001|1.241697983493936e-05|2018-01-09|2018-02-06|0.1724137931034483|0.4|1.0|116.0
8284|126|121|0.0|4|19|29|31.97|52.59|58.81|57.38990867579941|2.0|133.0|241.0|13831.11|0.00019007527499040233|2018-01-04|2018-04-14|0.12871287128712872|0.6|1.0|49.0
8285|126|121|5.0|4|19|29|16.21|10.5|11.71|11.265963302752308|89.0|151.0|240.0|2702.71|3.714223561733731e-05|2018-02-03|2018-05-28|0.12173913043478261|0.7222222222222222|1.0|5.0
8286|116|121|4.0|4|19|29|16.12|23.25|25.19|24.771710037174845|238.0|876.0|1114.0|27599.940000000002|0.000379294661471032|2018-02-02|2018-05-31|0.18487394957983194|0.6666666666666666|1.0|2.0
8287|116|121|4.5|4|19|29|8.94|2.1|4.08|3.4586126804771267|6.0|2.0|2180.0|7569.66|0.0001040267343751766|2018-01-12|2018-05-01|0.3090909090909091|0.7058823529411765|0.8|32.0
8288|0|211|0.0|4|23|33|8.51|5.66|6.3|6.296129032258104|3.0|773.0|776.0|4886.879999999999|6.715838857800258e-05|2018-01-31|2018-05-27|0.10256410256410256|0.5294117647058824|0.8|6.0
8289|0|211|0.0|4|23|33|6.14|3.31|3.55|3.4209578544061414|662.0|533.0|1195.0|4083.37|5.6116080028107584e-05|2018-02-01|2018-05-24|0.1592920353982301|0.5294117647058824|1.0|9.0
8290|0|211|0.0|4|23|33|13.3|17.98|17.98|17.9799999999999|465.0|465.0|465.0|8360.7|0.00011489767282685605|2018-01-04|2018-05-29|0.11643835616438356|0.45454545454545453|1.0|4.0
8291|129|80|5.0|4|23|33|76.67|73.4|104.64|100.80530413625303|15.0|160.0|537.0|54141.060000000005|0.0007440383937205237|2018-01-04|2018-05-21|0.18840579710144928|0.7619047619047619|1.0|12.0
8292|129|80|2.5|4|23|33|53.31|39.72|48.64|46.42976418318737|256.0|693.0|3915.0|181911.33999999997|0.0024999329753268226|2018-01-02|2018-05-31|0.54|1.0|1.0|2.0
8293|129|80|2.0|4|23|33|32.56|93.68|103.41|99.43934348239537|8.0|584.0|1566.0|155550.7|0.0021376695057337826|2018-01-02|2018-05-12|0.33587786259541985|0.7894736842105263|1.0|21.0
8294|116|121|5.0|4|19|29|19.51|23.18|23.18|23.179999999999996|4.0|4.0|4.0|92.72|1.2742129516076514e-06|2018-01-01|2018-02-22|0.05660377358490566|0.25|1.0|100.0
8295|115|204|5.0|4|20|30|16.69|19.53|22.34|21.05621568627405|1249.0|1464.0|2713.0|57098.729999999996|0.0007846844401029804|2018-01-08|2018-05-24|0.1678832116788321|0.7|1.0|9.0
8296|115|204|0.0|4|20|30|12.37|31.96|31.96|31.95999999999942|1369.0|1369.0|1369.0|43753.24|0.0006012828417040332|2018-01-23|2018-05-24|0.1557377049180328|0.6111111111111112|1.0|9.0
8297|110|200|0.0|4|19|29|11.57|23.95|26.14|25.294356435643483|110.0|147.0|257.0|6477.08|8.901185531275762e-05|2018-01-04|2018-05-23|0.15|0.7142857142857143|1.0|10.0
8298|112|128|2.0|4|20|30|36.78|62.71|74.17|70.33130131004387|16.0|783.0|1427.0|100262.70999999999|0.0013778693231803491|2018-01-13|2018-05-29|0.21897810218978103|0.7142857142857143|0.8|4.0
8299|112|128|5.0|4|20|30|17.02|6.33|6.33|6.3299999999999494|817.0|817.0|817.0|5171.61|7.10713162496079e-05|2018-01-13|2018-05-24|0.11363636363636363|0.45|0.8|9.0
8300|112|128|3.5|4|20|30|30.2|23.59|30.8|27.903978779840195|8.0|760.0|1441.0|40165.98|0.0005519845980372508|2018-03-19|2018-06-01|0.21333333333333335|0.8181818181818182|1.0|1.0
8301|112|128|4.33|4|20|30|29.25|42.94|63.21|60.442229885057344|2.0|604.0|1078.0|65073.93000000001|0.0008942843444565326|2018-01-17|2018-06-01|0.125|0.6|1.0|1.0
8302|112|128|5.0|4|20|30|24.68|32.23|37.94|33.14079754601192|867.0|131.0|998.0|32913.549999999996|0.00045231742551106566|2018-03-19|2018-05-16|0.11864406779661017|0.4444444444444444|1.0|17.0
8303|0|121|0.0|4|19|29|8.52|3.05|3.54|3.5332413793103536|2.0|217.0|219.0|774.2800000000001|1.0640612642048882e-05|2018-01-04|2018-03-14|0.2|0.7272727272727273|1.0|80.0
8304|116|121|4.0|4|19|29|4.55|0.99|1.98|1.6780769230769326|69.0|368.0|676.0|1141.11|1.5681806958682128e-05|2018-01-02|2018-04-06|0.3263157894736842|0.9285714285714286|1.0|57.0
8305|0|121|3.0|4|19|29|8.9|7.35|14.81|14.00445701357476|18.0|545.0|601.0|8492.66|0.00011671114501294474|2018-01-02|2018-04-16|0.2761904761904762|0.8125|1.0|47.0
8306|0|121|5.0|4|19|29|4.16|2.46|4.23|2.976986301369865|38.0|28.0|97.0|305.23|4.194650768110478e-06|2018-01-03|2018-02-23|0.3269230769230769|1.0|1.0|99.0
8307|0|121|0.0|4|19|29|9.24|2.6|2.84|2.777374392220391|225.0|602.0|827.0|2294.68|3.153484658967909e-05|2018-01-01|2018-05-25|0.15862068965517243|0.6666666666666666|0.8|8.0
8308|126|121|5.0|4|19|29|36.48|33.34|63.38|61.23428571428578|3.0|45.0|48.0|2952.12|4.056977500754939e-05|2018-01-03|2018-03-01|0.10344827586206896|0.6666666666666666|1.0|93.0
8309|131|208|0.0|4|20|30|19.88||||||||||||||
8310|131|208|0.0|4|20|30|19.08||||||||||||||
8311|131|208|0.0|4|20|30|21.78||||||||||||||
8312|131|208|0.0|4|20|30|10.34||||||||||||||
8313|131|208|0.0|4|20|30|9.54||||||||||||||
8314|131|208|5.0|4|20|30|18.92||||||||||||||
8315|131|208|0.0|4|20|30|21.75||||||||||||||
8316|131|208|3.67|4|20|30|15.5||||||||||||||
8317|131|208|0.0|4|20|30|8.49||||||||||||||
8318|131|208|0.0|4|20|30|18.92||||||||||||||
