support,itemsets
0.00014360250825714422,"frozenset({3544, 7222})"
0.00014360250825714422,"frozenset({3610, 3615})"
0.00014360250825714422,"frozenset({6553, 6549})"
0.00014360250825714422,"frozenset({5128, 5130})"
0.00014360250825714422,"frozenset({5136, 5121})"
0.00014360250825714422,"frozenset({5184, 5121})"
0.00014360250825714422,"frozenset({5122, 5131})"
0.00014360250825714422,frozenset({5954})
0.00014360250825714422,"frozenset({5126, 5127})"
0.00014360250825714422,frozenset({5932})
0.00014360250825714422,"frozenset({5155, 5127})"
0.00014360250825714422,"frozenset({5128, 5129})"
0.00014360250825714422,"frozenset({5128, 5260})"
0.00014360250825714422,"frozenset({5120, 5155})"
0.00014360250825714422,frozenset({5916})
0.00014360250825714422,"frozenset({5130, 5155})"
0.00014360250825714422,"frozenset({5131, 5135})"
0.00014360250825714422,"frozenset({5131, 5260})"
0.00014360250825714422,"frozenset({5133, 5446})"
0.00014360250825714422,frozenset({5872})
0.00014360250825714422,"frozenset({5136, 5230})"
0.00014360250825714422,"frozenset({5155, 5420})"
0.00014360250825714422,frozenset({5997})
0.00014360250825714422,"frozenset({5260, 5119})"
0.00014360250825714422,"frozenset({3664, 3673})"
0.00014360250825714422,frozenset({6032})
0.00014360250825714422,"frozenset({5065, 5259})"
0.00014360250825714422,"frozenset({5075, 5078})"
0.00014360250825714422,frozenset({6065})
0.00014360250825714422,frozenset({6059})
0.00014360250825714422,"frozenset({5089, 5127})"
0.00014360250825714422,"frozenset({5089, 5130})"
0.00014360250825714422,"frozenset({5089, 5135})"
0.00014360250825714422,frozenset({6038})
0.00014360250825714422,"frozenset({5115, 5117})"
0.00014360250825714422,"frozenset({5184, 5119})"
0.00014360250825714422,"frozenset({5115, 5126})"
0.00014360250825714422,"frozenset({5129, 5115})"
0.00014360250825714422,"frozenset({5115, 5446})"
0.00014360250825714422,"frozenset({5116, 5119})"
0.00014360250825714422,"frozenset({5136, 5116})"
0.00014360250825714422,frozenset({6023})
0.00014360250825714422,"frozenset({5132, 5117})"
0.00014360250825714422,frozenset({6014})
0.00014360250825714422,"frozenset({5200, 5182})"
0.00014360250825714422,"frozenset({5445, 5191})"
0.00014360250825714422,"frozenset({5265, 5260})"
0.00014360250825714422,frozenset({5660})
0.00014360250825714422,frozenset({5714})
0.00014360250825714422,frozenset({5710})
0.00014360250825714422,"frozenset({5635, 5629})"
0.00014360250825714422,"frozenset({5961, 6625})"
0.00014360250825714422,"frozenset({5993, 6052})"
0.00014360250825714422,"frozenset({6493, 7054})"
0.00014360250825714422,frozenset({5679})
0.00014360250825714422,frozenset({5677})
0.00014360250825714422,frozenset({5657})
0.00014360250825714422,frozenset({5839})
0.00014360250825714422,"frozenset({6537, 6828})"
0.00014360250825714422,"frozenset({6537, 6969})"
0.00014360250825714422,"frozenset({6538, 7021})"
0.00014360250825714422,"frozenset({6538, 7319})"
0.00014360250825714422,frozenset({5651})
0.00014360250825714422,"frozenset({6978, 6540})"
0.00014360250825714422,frozenset({5643})
0.00014360250825714422,"frozenset({6549, 6550})"
0.00014360250825714422,frozenset({5722})
0.00014360250825714422,"frozenset({5445, 5447})"
0.00014360250825714422,"frozenset({5448, 5441})"
0.00014360250825714422,"frozenset({5440, 5448})"
0.00014360250825714422,"frozenset({5277, 5278})"
0.00014360250825714422,"frozenset({5412, 5413})"
0.00014360250825714422,"frozenset({5412, 5420})"
0.00014360250825714422,"frozenset({5418, 5423})"
0.00014360250825714422,frozenset({5812})
0.00014360250825714422,"frozenset({5427, 5423})"
0.00014360250825714422,"frozenset({5430, 5423})"
0.00014360250825714422,frozenset({5794})
0.00014360250825714422,frozenset({5791})
0.00014360250825714422,frozenset({5787})
0.00014360250825714422,"frozenset({5452, 5423})"
0.00014360250825714422,"frozenset({5522, 5423})"
0.00014360250825714422,frozenset({5782})
0.00014360250825714422,"frozenset({5448, 5427})"
0.00014360250825714422,"frozenset({5448, 5433})"
0.00014360250825714422,frozenset({5755})
0.00014360250825714422,"frozenset({5448, 5439})"
0.00014360250825714422,frozenset({6070})
0.00014360250825714422,frozenset({6120})
0.00014360250825714422,frozenset({6169})
0.00014360250825714422,frozenset({6863})
0.00014360250825714422,frozenset({6938})
0.00014360250825714422,frozenset({6933})
0.00014360250825714422,"frozenset({4321, 4283})"
0.00014360250825714422,frozenset({6882})
0.00014360250825714422,"frozenset({4310, 4391})"
0.00014360250825714422,frozenset({6869})
0.00014360250825714422,"frozenset({4331, 4391})"
0.00014360250825714422,"frozenset({4340, 4519})"
0.00014360250825714422,"frozenset({4418, 4371})"
0.00014360250825714422,"frozenset({4483, 4391})"
0.00014360250825714422,frozenset({6846})
0.00014360250825714422,"frozenset({4418, 4373})"
0.00014360250825714422,"frozenset({4418, 4375})"
0.00014360250825714422,"frozenset({4376, 4379})"
0.00014360250825714422,"frozenset({4418, 4379})"
0.00014360250825714422,"frozenset({4418, 4382})"
0.00014360250825714422,"frozenset({4384, 4391})"
0.00014360250825714422,"frozenset({4390, 4495})"
0.00014360250825714422,frozenset({6945})
0.00014360250825714422,"frozenset({4288, 4247})"
0.00014360250825714422,"frozenset({4491, 4244})"
0.00014360250825714422,frozenset({6982})
0.00014360250825714422,"frozenset({6625, 3734})"
0.00014360250825714422,"frozenset({4418, 4206})"
0.00014360250825714422,"frozenset({4208, 4296})"
0.00014360250825714422,frozenset({7072})
0.00014360250825714422,"frozenset({4209, 4218})"
0.00014360250825714422,"frozenset({4209, 4242})"
0.00014360250825714422,"frozenset({4217, 4218})"
0.00014360250825714422,"frozenset({4241, 4217})"
0.00014360250825714422,"frozenset({4217, 4532})"
0.00014360250825714422,"frozenset({4298, 4218})"
0.00014360250825714422,"frozenset({4221, 4223})"
0.00014360250825714422,"frozenset({4418, 4221})"
0.00014360250825714422,"frozenset({4568, 4221})"
0.00014360250825714422,"frozenset({4242, 4222})"
0.00014360250825714422,"frozenset({4246, 4222})"
0.00014360250825714422,"frozenset({4568, 4222})"
0.00014360250825714422,"frozenset({4246, 4223})"
0.00014360250825714422,"frozenset({4418, 4391})"
0.00014360250825714422,"frozenset({4484, 4391})"
0.00014360250825714422,"frozenset({5093, 5029})"
0.00014360250825714422,frozenset({6619})
0.00014360250825714422,"frozenset({4889, 5090})"
0.00014360250825714422,"frozenset({4920, 4900})"
0.00014360250825714422,frozenset({6634})
0.00014360250825714422,"frozenset({4980, 4916})"
0.00014360250825714422,"frozenset({5041, 4916})"
0.00014360250825714422,frozenset({6630})
0.00014360250825714422,frozenset({6620})
0.00014360250825714422,"frozenset({4916, 5125})"
0.00014360250825714422,"frozenset({5136, 4916})"
0.00014360250825714422,"frozenset({4486, 4391})"
0.00014360250825714422,"frozenset({4917, 5221})"
0.00014360250825714422,"frozenset({4928, 4929})"
0.00014360250825714422,frozenset({6593})
0.00014360250825714422,"frozenset({4929, 5119})"
0.00014360250825714422,"frozenset({5022, 4958})"
0.00014360250825714422,"frozenset({5260, 4974})"
0.00014360250825714422,"frozenset({5089, 4980})"
0.00014360250825714422,"frozenset({5155, 4980})"
0.00014360250825714422,frozenset({6658})
0.00014360250825714422,frozenset({6664})
0.00014360250825714422,"frozenset({6827, 4877})"
0.00014360250825714422,"frozenset({4877, 6814})"
0.00014360250825714422,"frozenset({4418, 4619})"
0.00014360250825714422,"frozenset({4459, 4460})"
0.00014360250825714422,"frozenset({4484, 4518})"
0.00014360250825714422,frozenset({6761})
0.00014360250825714422,"frozenset({4616, 4490})"
0.00014360250825714422,"frozenset({4605, 4495})"
0.00014360250825714422,frozenset({6755})
0.00014360250825714422,"frozenset({4519, 4607})"
0.00014360250825714422,"frozenset({4617, 4539})"
0.00014360250825714422,"frozenset({4592, 4624})"
0.00014360250825714422,"frozenset({4592, 4629})"
0.00014360250825714422,"frozenset({4627, 4629})"
0.00014360250825714422,frozenset({6736})
0.00014360250825714422,"frozenset({4874, 4948})"
0.00014360250825714422,"frozenset({4952, 4876})"
0.00014360250825714422,frozenset({6714})
0.00014360250825714422,frozenset({6694})
0.00014360250825714422,"frozenset({7222, 2198, 2174, 2639})"
0.00014360250825714422,"frozenset({9474, 2085, 3544, 3307, 2639, 2197, 2198, 7222, 342, 3317, 2174, 3327})"
0.00014360250825714422,"frozenset({7222, 2198, 3317, 2174})"
0.00014360250825714422,"frozenset({9474, 342, 2198, 3544, 7222})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 2198, 7222, 342})"
0.00014360250825714422,"frozenset({9474, 2639, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({2639, 2197, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({2639, 2197, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2639, 3317, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 3317, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({3307, 2639, 3317, 342, 7222})"
0.00014360250825714422,"frozenset({9474, 2197, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({3307, 2639, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2197, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 2197, 2198, 7222, 3544, 342})"
0.00014360250825714422,"frozenset({3307, 2639, 3317, 2198, 7222})"
0.00014360250825714422,"frozenset({2085, 2197, 2198, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({2197, 2198, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({2197, 2198, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({9474, 3317, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({3307, 3317, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({3317, 2198, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({3317, 2197, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({3307, 2197, 7222, 3544, 3327})"
0.00014360250825714422,frozenset({2415})
0.00014360250825714422,"frozenset({3317, 342, 2198, 3544, 7222})"
0.00014360250825714422,"frozenset({9474, 3307, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({3317, 2197, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({9474, 3307, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3317, 342, 2198, 7222})"
0.00014360250825714422,frozenset({1508})
0.00014360250825714422,"frozenset({342, 2198, 3544, 7222, 3327})"
0.00014360250825714422,"frozenset({3317, 2197, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 2197, 7222, 342})"
0.00014360250825714422,"frozenset({9474, 342, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({3307, 2197, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({3307, 2197, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({3307, 2639, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({3307, 2197, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 3317, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2639, 3317, 342, 7222})"
0.00014360250825714422,frozenset({2048})
0.00014360250825714422,"frozenset({9474, 2639, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 3317, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({3307, 2639, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3317, 342, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({9474, 2639, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3317, 342, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 3317, 7222})"
0.00014360250825714422,"frozenset({2085, 3307, 342, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({3307, 3317, 342, 7222, 3327})"
0.00014360250825714422,"frozenset({3307, 3317, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3307, 3317, 342, 7222})"
0.00014360250825714422,"frozenset({9474, 3307, 2197, 2198, 7222})"
0.00014360250825714422,"frozenset({2639, 7222, 342, 3544, 3327})"
0.00014360250825714422,"frozenset({3307, 2639, 7222, 2198, 3327})"
0.00014360250825714422,"frozenset({2085, 2197, 342, 2198, 7222, 3317})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 7222, 3327})"
0.00014360250825714422,"frozenset({2639, 2197, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({3307, 2639, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 2198, 7222, 342})"
0.00014360250825714422,"frozenset({9474, 2085, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 2198, 7222, 342})"
0.00014360250825714422,"frozenset({9474, 3307, 2639, 342, 7222})"
0.00014360250825714422,"frozenset({9474, 2085, 342, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 3317, 7222, 3544})"
0.00014360250825714422,"frozenset({2639, 3317, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 3317, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3317, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 342, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 7222, 3544})"
0.00014360250825714422,"frozenset({2639, 3317, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 342, 7222, 3544, 2174, 3327})"
0.00014360250825714422,"frozenset({9474, 3317, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({3317, 342, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 342, 2198, 7222})"
0.00014360250825714422,frozenset({2517})
0.00014360250825714422,frozenset({2515})
0.00014360250825714422,"frozenset({9474, 2085, 2197, 7222, 342, 3544})"
0.00014360250825714422,"frozenset({3307, 2197, 342, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({3307, 2197, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3307, 2197, 342, 7222})"
0.00014360250825714422,"frozenset({3317, 342, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({2197, 342, 7222, 3544, 3317})"
0.00014360250825714422,"frozenset({9474, 2639, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 2639, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2197, 7222, 342, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 342, 7222, 3317})"
0.00014360250825714422,frozenset({2477})
0.00014360250825714422,"frozenset({2085, 2197, 342, 7222, 3544, 3317})"
0.00014360250825714422,"frozenset({9474, 2197, 342, 7222, 3317})"
0.00014360250825714422,"frozenset({3307, 2197, 342, 7222, 3317})"
0.00014360250825714422,"frozenset({9474, 3307, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({3307, 342, 2198, 3544, 7222})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 2198, 7222, 342})"
0.00014360250825714422,"frozenset({2197, 342, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({2197, 342, 2198, 3544, 7222})"
0.00014360250825714422,"frozenset({9474, 2197, 342, 2198, 7222})"
0.00014360250825714422,"frozenset({9474, 2639, 3317, 2197, 7222})"
0.00014360250825714422,"frozenset({3307, 2639, 2197, 342, 7222})"
0.00014360250825714422,"frozenset({2639, 3317, 342, 2197, 7222})"
0.00014360250825714422,"frozenset({2085, 2639, 3317, 342, 2198, 7222})"
0.00014360250825714422,frozenset({2525})
0.00014360250825714422,"frozenset({2639, 2197, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({2639, 2197, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2639, 2197, 342, 7222, 3544})"
0.00014360250825714422,frozenset({2522})
0.00014360250825714422,"frozenset({9474, 2639, 2197, 342, 7222})"
0.00014360250825714422,"frozenset({3317, 2198, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({3317, 2198, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2197, 342, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2197, 342, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 2197, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2197, 342, 7222, 3317, 3327})"
0.00014360250825714422,"frozenset({2639, 7222, 342, 2198, 3327})"
0.00014360250825714422,"frozenset({2639, 7222, 2198, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({2639, 342, 2198, 3544, 7222})"
0.00014360250825714422,"frozenset({9474, 2639, 342, 2198, 7222})"
0.00014360250825714422,"frozenset({2639, 3317, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({3307, 2639, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({3307, 3317, 342, 2198, 7222})"
0.00014360250825714422,frozenset({1495})
0.00014360250825714422,"frozenset({9474, 3307, 3317, 2197, 7222})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 342, 7222, 3317})"
0.00014360250825714422,"frozenset({9474, 2197, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({3307, 342, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 2197, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2197, 7222, 3544, 2174, 3327})"
0.00014360250825714422,frozenset({1937})
0.00014360250825714422,"frozenset({2085, 2639, 2197, 7222, 342, 3544})"
0.00014360250825714422,"frozenset({9474, 2085, 2639, 2197, 7222, 342})"
0.00014360250825714422,"frozenset({3307, 2639, 342, 2198, 7222})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 2197, 7222, 342})"
0.00014360250825714422,"frozenset({3307, 2198, 7222, 2174, 3327})"
0.00014360250825714422,frozenset({1939})
0.00014360250825714422,"frozenset({3307, 3317, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 7222, 342, 3544})"
0.00014360250825714422,"frozenset({3307, 3317, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 7222, 342, 3327})"
0.00014360250825714422,"frozenset({2639, 2198, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({3307, 3317, 2197, 7222, 3544})"
0.00014360250825714422,frozenset({2442})
0.00014360250825714422,frozenset({1369})
0.00014360250825714422,"frozenset({2085, 3307, 2197, 342, 7222, 3317})"
0.00014360250825714422,"frozenset({9474, 2639, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2639, 3317, 342, 2198, 7222})"
0.00014360250825714422,"frozenset({2085, 3307, 342, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 2639, 2198, 7222})"
0.00014360250825714422,"frozenset({2197, 342, 2198, 7222, 3317})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 2198, 7222})"
0.00014360250825714422,"frozenset({9474, 2639, 7222, 2198, 3327})"
0.00014360250825714422,"frozenset({2639, 3317, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2639, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3307, 2639, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3317, 2198, 2197, 7222})"
0.00014360250825714422,"frozenset({3307, 3317, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 2639, 7222, 3327})"
0.00014360250825714422,"frozenset({3307, 2639, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 3317, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 2639, 3317, 7222})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 2198, 7222})"
0.00014360250825714422,"frozenset({2085, 2197, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2197, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 2198, 7222})"
0.00014360250825714422,"frozenset({9474, 2639, 3317, 7222, 3327})"
0.00014360250825714422,frozenset({2278})
0.00014360250825714422,"frozenset({2085, 3307, 3317, 2198, 7222})"
0.00014360250825714422,frozenset({2294})
0.00014360250825714422,"frozenset({9474, 2085, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 3317, 7222})"
0.00014360250825714422,"frozenset({9474, 2085, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 2085, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 3317, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3307, 3317, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 2198, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({3307, 3317, 7222, 3544, 3327})"
0.00014360250825714422,frozenset({2332})
0.00014360250825714422,"frozenset({9474, 2085, 3317, 2198, 7222})"
0.00014360250825714422,frozenset({2083})
0.00014360250825714422,"frozenset({9474, 2639, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 3317, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 2198, 7222})"
0.00014360250825714422,"frozenset({9474, 2639, 3317, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3307, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 2197, 7222})"
0.00014360250825714422,"frozenset({9474, 2085, 2639, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 2197, 7222})"
0.00014360250825714422,"frozenset({3307, 2198, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 2198, 7222, 3544, 3327})"
0.00014360250825714422,frozenset({2138})
0.00014360250825714422,"frozenset({9474, 3307, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3317, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3317, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3317, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({3317, 2198, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 3317, 2197, 7222})"
0.00014360250825714422,"frozenset({2085, 2197, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3317, 2198, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 2198, 7222})"
0.00014360250825714422,frozenset({2155})
0.00014360250825714422,"frozenset({2085, 3307, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 2085, 2639, 2198, 7222})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 7222, 3327})"
0.00014360250825714422,frozenset({2224})
0.00014360250825714422,"frozenset({2085, 2639, 2198, 7222, 3544})"
0.00014360250825714422,frozenset({2220})
0.00014360250825714422,"frozenset({3307, 2639, 3317, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2639, 3317, 2197, 7222})"
0.00014360250825714422,"frozenset({2085, 2639, 7222, 2198, 3327})"
0.00014360250825714422,"frozenset({3307, 2639, 3317, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 2085, 2639, 2197, 7222})"
0.00014360250825714422,frozenset({2175})
0.00014360250825714422,"frozenset({3307, 3317, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3307, 3317, 2198, 7222})"
0.00014360250825714422,"frozenset({2085, 3307, 3317, 2197, 7222})"
0.00014360250825714422,"frozenset({2085, 2639, 3317, 2198, 7222})"
0.00014360250825714422,"frozenset({9474, 3307, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 2085, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 7222, 3544, 2174, 3327})"
0.00014360250825714422,"frozenset({2639, 3317, 2198, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2197, 2198, 7222, 2174})"
0.00014360250825714422,frozenset({1917})
0.00014360250825714422,"frozenset({9474, 2085, 2639, 7222, 3327})"
0.00014360250825714422,"frozenset({7222, 2198, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 2639, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 342, 2198, 3544, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 2639, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 342, 2198, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3317, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 2197, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 2197, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 2197, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 2639, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 342, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 2639, 7222, 3544})"
0.00014360250825714422,"frozenset({9474, 3317, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 3317, 7222, 3544})"
0.00014360250825714422,"frozenset({3307, 342, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 342, 7222, 3327})"
0.00014360250825714422,"frozenset({9474, 3307, 342, 7222, 3544})"
0.00014360250825714422,frozenset({2052})
0.00014360250825714422,"frozenset({3317, 342, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 2639, 342, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({9474, 3317, 342, 7222, 3327})"
0.00014360250825714422,"frozenset({2085, 3307, 3317, 7222, 3327})"
0.00014360250825714422,"frozenset({2639, 3317, 7222, 2198, 3327})"
0.00014360250825714422,frozenset({2056})
0.00014360250825714422,"frozenset({2085, 2639, 7222, 342, 2174, 3327})"
0.00014360250825714422,"frozenset({9474, 3317, 342, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 2639, 3317, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 342, 7222, 3544, 3327})"
0.00014360250825714422,"frozenset({2085, 3317, 342, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2639, 3317, 2198, 7222})"
0.00014360250825714422,"frozenset({2085, 3307, 342, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3317, 2198, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 7222, 3544, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 2639, 7222})"
0.00014360250825714422,"frozenset({2085, 2197, 342, 7222, 3317, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 2197, 342, 7222, 2174})"
0.00014360250825714422,frozenset({2065})
0.00014360250825714422,"frozenset({2085, 2639, 2197, 342, 7222, 2174})"
0.00014360250825714422,"frozenset({9474, 2085, 3307, 7222, 2174})"
0.00014360250825714422,"frozenset({2085, 3307, 2639, 7222, 3544})"
0.00014360250825714422,"frozenset({2085, 3317, 7222, 2174, 3327})"
0.00014360250825714422,"frozenset({2085, 3317, 7222, 3544, 2174})"
